published_date,type,title,url,view_count,like_count,comment_count,guest_name,party,affiliation_wing,prominence,guest_style,topics,topic_wing,topic_treatment,stance,bias_category,framing_score,vader_title,vader_desc,vader_composite,guest_episodes,guest_median_views,guest_influence_tier,prominence_label,manual_review
2025-03-30,video,Trump's Deal Will be the End of Ukraine - Andrei Illarionov,https://www.youtube.com/watch?v=cIlrM-nNlsA,190037,5685,3264,Andrei Illarionov,,,,,israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics,contested,right_framing,unknown,contested_right_framing,1.0,0.0,0.5993,0.17979,1,190037.0,medium,,
2025-04-06,video,We’re Already in Recession - Jim Rickards,https://www.youtube.com/watch?v=yN7KPahwyUo,485221,11706,4200,Jim Rickards,Economic doomist,right,3.0,,israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|climate_and_environment|economy_and_cost_of_living,left,unknown,unknown,right_affiliated_unknown,0.0,-0.4215,0.743,-0.0721499999999999,2,289749.0,medium,Senior/Established,
2025-04-09,video,The Truth about October 7th - Douglas Murray,https://www.youtube.com/watch?v=_u_qDTfW-1Y,489868,19146,3932,Douglas Murray,Right-wing commentator,right,4.0,,islam_and_extremism|israel_and_middle_east|uk_politics|culture_war_general,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,2.0,0.3182,0.0752,0.2452999999999999,14,189754.0,medium,Cabinet/Platform,
2025-04-16,video,We Need a Cultural Resurrection - Andrew Klavan,https://www.youtube.com/watch?v=JT7CkLq6aMM,206829,6222,1017,Andrew Klavan,Right-wing commentator,right,3.0,,trump_and_us_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.743,0.2229,3,206829.0,medium,Senior/Established,
2025-04-18,video,"""The things they accuse Israel of are massive forms of projection"" - Douglas Murray",https://www.youtube.com/watch?v=Sa-Ixn6UNd0,75401,3422,402,Douglas Murray,Right-wing commentator,right,4.0,,woke_and_cancel_culture|israel_and_middle_east,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,2.5,-0.2023,-0.7003,-0.3517,14,189754.0,medium,Cabinet/Platform,
2025-04-23,video,The Truth About Project 2025 - Kevin Roberts,https://www.youtube.com/watch?v=jFua-JJygOQ,124278,3252,1592,Kevin Roberts,Project 2025,right,4.0,,immigration_and_borders|trump_and_us_politics|uk_politics|economy_and_cost_of_living|culture_war_general,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,1.0,0.3182,0.8625,0.48149,1,124278.0,low,Cabinet/Platform,
2025-04-25,short,"""I don't regard Nigel Farage as a conservative"" - Peter Hitchens",https://www.youtube.com/watch?v=QfeAR94JTAo,158560,1471,542,Peter Hitchens,Right-wing commentator,right,3.0,,uk_politics,contested,right_framing,unknown,right_affiliated_unknown,0.5,0.0,0.0,0.0,7,158560.0,medium,Senior/Established,
2025-04-27,video,We Proved Trans Women Are Men - Maya Forstater,https://www.youtube.com/watch?v=kqTG9n4icmw,390457,12481,4042,Maya Forstater,Gender critical,right,2.0,,trans_and_gender|trump_and_us_politics|uk_politics|culture_war_general|crime_and_policing,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,0.0,0.6124,0.18372,1,390457.0,medium,Junior/Regular,
2025-05-04,video,Civil War in America? - Tim Pool,https://www.youtube.com/watch?v=gQSN_FaRZGc,1254804,39694,17178,Tim Pool,Right-wing commentator,right,4.0,,trump_and_us_politics|uk_politics|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.5,-0.5994,0.7739,-0.18741,4,93197.0,low,Cabinet/Platform,
2025-05-07,video,Nuance is the new N-word - Mark Normand,https://www.youtube.com/watch?v=spXYN3p8V1w,199008,5074,627,Mark Normand,,,,,woke_and_cancel_culture|immigration_and_borders|free_speech_and_censorship|islam_and_extremism|trump_and_us_politics|russia_ukraine_geopolitics|crime_and_policing,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.0,0.0,0.906,0.2718,4,130560.0,low,,
2025-05-07,short,"“At the time, nobody thought a Civil War had started.” - Tim Pool",https://www.youtube.com/watch?v=Oa3a5Cuu5A4,36749,518,86,Tim Pool,Right-wing commentator,right,4.0,,uk_politics,contested,right_framing,unknown,right_affiliated_unknown,1.5,-0.5994,0.0,-0.5994,4,93197.0,low,Cabinet/Platform,
2025-05-08,short,"“Left or right, your guy is a f***ing con artist.” — Mark Normand",https://www.youtube.com/watch?v=4ZXvFZE5BZg,68576,613,78,Mark Normand,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,4,130560.0,low,,
2025-05-08,short,Trump not invoking the Insurrection Act and Jenna Ellis's Meltdown. - Tim Pool,https://www.youtube.com/watch?v=3m66wMktvZE,45406,1047,134,Tim Pool,Right-wing commentator,right,4.0,,trump_and_us_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,93197.0,low,Cabinet/Platform,
2025-05-10,short,Why You Should Experiment More When You're Young - Rory Sutherland,https://www.youtube.com/watch?v=fCY8XQblvA0,89436,1157,39,Rory Sutherland,Right-wing commentator,right,2.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,3,89436.0,low,Junior/Regular,
2025-05-11,video,Mania: How Societies Go Crazy - Lionel Shriver,https://www.youtube.com/watch?v=N17dF847rpM,466401,11688,3357,Lionel Shriver,Anti-woke commentator,right,3.0,,covid_and_pandemic|trans_and_gender|woke_and_cancel_culture|trump_and_us_politics|climate_and_environment,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,-0.34,0.0,-0.238,3,50140.0,low,Senior/Established,
2025-05-14,video,Lily Phillips: Why I Slept With 101 Men in One Day,https://www.youtube.com/watch?v=jPQhWPQAMS4,483707,8599,8331,Lily Phillips,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.6166,0.18498,3,74156.0,low,,
2025-05-14,short,“Marriage and Family Are My Dream” - Lily Phillips,https://www.youtube.com/watch?v=LbGoNSzvtCw,74156,511,588,Lily Phillips,,,,,culture_war_general,right,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,3,74156.0,low,,
2025-05-14,short,Lily Phillips on TRIGGERnometry,https://www.youtube.com/watch?v=B8hocp9wZNM,29900,249,27,Lily Phillips,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,3,74156.0,low,,
2025-05-16,short,The Problem with Identity Politics,https://www.youtube.com/watch?v=BkPrx2dJsNs,1704377,42415,1340,Identity Politics,,,,,woke_and_cancel_culture|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.5,-0.4019,0.0,-0.4019,1,1704377.0,high,,
2025-05-18,short,Is the Far-Left a Cult? - Tim Pool,https://www.youtube.com/watch?v=_25eJXCWvJU,140988,2458,215,Tim Pool,Right-wing commentator,right,4.0,,culture_war_general,right,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,93197.0,low,Cabinet/Platform,
2025-05-19,video,How the Woke Left Created the Woke Right - Andrew Doyle,https://www.youtube.com/watch?v=cXcd_3JhYFM,108771,3396,1442,Andrew Doyle,Right-wing commentator,right,3.0,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.5,0.25,0.0,0.175,19,58006.0,low,Senior/Established,
2025-05-19,short,How the Italian Ultras Took Over Football — Joe Rogan Podcast,https://www.youtube.com/watch?v=6bae-MbXQQQ,2268566,34493,1345,Joe Rogan Podcast,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,2268566.0,high,,
2025-05-20,short,How the Woke Left Created the Woke Right - Andrew Doyle,https://www.youtube.com/watch?v=u7vbhFS9mEY,44663,835,51,Andrew Doyle,Right-wing commentator,right,3.0,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_affiliated_unknown,2.0,0.25,0.0,0.25,19,58006.0,low,Senior/Established,
2025-05-21,video,The End of Woke? - Andrew Doyle,https://www.youtube.com/watch?v=V9LebwsT4TU,267591,6973,1891,Andrew Doyle,Right-wing commentator,right,3.0,,woke_and_cancel_culture|immigration_and_borders|islam_and_extremism|uk_politics|culture_war_general|crime_and_policing,right,sympathetic_to_right,unknown,right_affiliated_unknown,4.5,0.0,0.8893,0.2667899999999999,19,58006.0,low,Senior/Established,
2025-05-21,short,Why More Jews Died in the Netherlands Than in France During WWII - JRE Podcast,https://www.youtube.com/watch?v=cEYSosnKV0U,5999262,107929,6069,JRE Podcast,,,,,uk_politics,contested,unknown,unknown,unclassified,0.0,-0.5965,-0.8442,-0.6708099999999999,1,5999262.0,high,,
2025-05-22,short,The Lucy Connolly Case - Andrew Doyle,https://www.youtube.com/watch?v=d8jelZXH2fc,65670,2434,169,Andrew Doyle,Right-wing commentator,right,3.0,,crime_and_policing,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,19,58006.0,low,Senior/Established,
2025-05-25,video,The Best Breakdown of America You’ve Never Heard - Richard Miniter,https://www.youtube.com/watch?v=4-hj5uwclmk,1378418,33981,7316,Richard Miniter,Right-wing commentator,right,2.0,,covid_and_pandemic|islam_and_extremism|trump_and_us_politics|uk_politics|crime_and_policing,right,sympathetic_to_right,unknown,right_affiliated_unknown,0.5,0.6369,0.9158,0.7205699999999999,4,136275.0,low,Junior/Regular,
2025-05-25,short,"""We have a disaster on our hands here."" - Matt Goodwin",https://www.youtube.com/watch?v=5rowP4PeKvs,31828,1082,40,Matt Goodwin,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.6249,0.0,-0.6249,7,77230.0,low,Senior/Established,
2025-05-26,video,They Are Terrified of Accountability - Richard Miniter,https://www.youtube.com/watch?v=6xCSjiEAyE0,69240,2055,317,Richard Miniter,Right-wing commentator,right,2.0,,trump_and_us_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,-0.6124,-0.6124,-0.6124,4,136275.0,low,Junior/Regular,
2025-05-27,video,Konstantin on the 'WOKE RIGHT',https://www.youtube.com/watch?v=SHAqp1oWjFM,215440,4429,377,Konstantin,,,,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.5,0.0,0.0,0.0,2,326310.0,medium,,
2025-05-27,short,“The net figures are not reflective of reality.” - Konstantin Kisin on Heretics with Andrew Gold.,https://www.youtube.com/watch?v=V9DeA6D-sFs,142622,3355,101,Andrew Gold.,,,,,immigration_and_borders,right,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,142622.0,medium,,
2025-05-28,video,Why Rome Collapsed - Barry Strauss,https://www.youtube.com/watch?v=PvD_vwImGNs,925630,17117,2499,Barry Strauss,,,,,uk_politics|russia_ukraine_geopolitics,contested,right_framing,unknown,contested_right_framing,0.5,-0.2732,0.8091,0.05149,3,163560.0,medium,,
2025-05-28,short,“Political Correctness is Class Warfare.” — Richard Miniter,https://www.youtube.com/watch?v=Py31VfO86no,25245,1146,54,Richard Miniter,Right-wing commentator,right,2.0,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,0.0,0.0,0.0,4,136275.0,low,Junior/Regular,
2025-05-29,video,Why the Nazis lost WW2 - James Holland,https://www.youtube.com/watch?v=YHzTriR4_PU,331981,6800,2370,James Holland,,,,,uk_politics,contested,right_framing,unknown,contested_right_framing,0.5,-0.3182,0.0,-0.2227399999999999,2,201605.5,medium,,
2025-05-29,short,Are We On The Path To Ruin? - Barry Strauss,https://www.youtube.com/watch?v=lCFPmtEOZKE,26099,416,17,Barry Strauss,,,,,uk_politics,contested,unknown,unknown,unclassified,0.0,-0.5859,0.0,-0.5859,3,163560.0,medium,,
2025-06-04,video,The Reality of South Africa's Farm Murders - Rob Hersov,https://www.youtube.com/watch?v=PQGtCbtpS-I,548944,18373,4754,Rob Hersov,Conservative businessman,right,3.0,,immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,right,unknown,unknown,right_affiliated_unknown,0.0,-0.8225,-0.7263,-0.7936399999999999,1,548944.0,high,Senior/Established,
2025-06-07,video,How the Germans defeated the French in WWII - James Holland,https://www.youtube.com/watch?v=MpFnwhuDTVI,71230,1541,70,James Holland,,,,,uk_politics,contested,unknown,unknown,unclassified,0.0,-0.4767,0.0,-0.33369,2,201605.5,medium,,
2025-06-08,video,WW2: Why We Fought & How We Won - Historian James Holland,https://www.youtube.com/watch?v=ZdTEiUDHaZo,663408,11710,5739,Historian James Holland,,,,,israel_and_middle_east|uk_politics|russia_ukraine_geopolitics|culture_war_general,right,sympathetic_to_right,unknown,right_topic_sympathetic,0.5,0.34,0.6329,0.42787,1,663408.0,high,,
2025-06-11,video,Who's Really In Charge? - Roseanne Barr,https://www.youtube.com/watch?v=A9xGP65VmgM,406941,13323,3208,Roseanne Barr,Right-wing commentator,right,3.0,,covid_and_pandemic|free_speech_and_censorship|trump_and_us_politics|economy_and_cost_of_living|culture_war_general,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,0.0,0.9504,0.28512,3,15099.0,low,Senior/Established,
2025-06-11,short,"""I've always had a big mouth!"" – Roseanne Barr",https://www.youtube.com/watch?v=_9UvDwktjNo,15099,263,20,Roseanne Barr,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,3,15099.0,low,Senior/Established,
2025-06-12,short,Roseanne Barr on the far-left and far-right,https://www.youtube.com/watch?v=9L2MYKp4LnM,13497,511,51,Roseanne Barr,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,3,15099.0,low,Senior/Established,
2025-06-15,video,Net Zero Must Go - Matt Ridley,https://www.youtube.com/watch?v=LFPj8tNVoLQ,827504,20027,5323,Matt Ridley,Right-wing academic,right,3.0,,covid_and_pandemic|uk_politics|russia_ukraine_geopolitics|climate_and_environment|economy_and_cost_of_living,left,critical_of_left,unknown,right_affiliated_unknown,3.5,0.0,0.8689,0.26067,4,64576.5,low,Senior/Established,
2025-06-15,short,Is science in danger of ignoring facts? - Matt Ridley,https://www.youtube.com/watch?v=-SWfKWPhPM4,22184,671,22,Matt Ridley,Right-wing academic,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.7269,0.0,-0.7269,4,64576.5,low,Senior/Established,
2025-06-16,video,Why Israel Attacked Iran - Elica Le Bon,https://www.youtube.com/watch?v=JjBV_WxY4gY,411635,13240,2113,Elica Le Bon,,,,,israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics,contested,unknown,unknown,unclassified,0.0,-0.4588,0.0,-0.4588,2,709054.0,high,,
2025-06-20,video,Israel vs Iran - Matthew Syed,https://www.youtube.com/watch?v=khOQ26Np-f4,361990,8709,2037,Matthew Syed,,,,,free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|crime_and_policing,right,unknown,unknown,unclassified,0.0,0.0,0.5719,0.1715699999999999,3,361990.0,medium,,
2025-06-22,video,The HORRIBLE Truth About Iran the West Doesn't Understand - Matthew Syed,https://www.youtube.com/watch?v=J1cNfkJvyLs,465932,11581,1537,Matthew Syed,,,,,israel_and_middle_east|russia_ukraine_geopolitics,contested,unknown,endorsing,unclassified,0.0,-0.4466,-0.4466,-0.4465999999999999,3,361990.0,medium,,
2025-06-25,video,DEBATE: Was Trump Right to Bomb Iran? - Glenn Greenwald,https://www.youtube.com/watch?v=6jvTID4dUKM,228935,4635,4705,Glenn Greenwald,Heterodox,contested,3.0,heterodox,israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics,contested,unknown,challenging,contested_affiliated_challenging,0.0,-0.4939,0.9643,-0.0564399999999999,4,68216.5,low,Senior/Established,
2025-06-26,video,Glenn Greenwald on Iran and Israel,https://www.youtube.com/watch?v=GV2bKR4yEhg,20564,292,262,Glenn Greenwald,Heterodox,contested,3.0,heterodox,israel_and_middle_east,contested,unknown,unknown,contested_affiliated_unknown,0.0,0.0,0.0,0.0,4,68216.5,low,Senior/Established,
2025-06-27,video,Ex CIA Agent: The Real War is Just Beginning - Andrew Bustamante,https://www.youtube.com/watch?v=-ob_yHOP46U,479606,9177,3616,Andrew Bustamante,,,,,free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics|crime_and_policing,right,unknown,unknown,unclassified,0.0,-0.5994,0.8519,-0.16401,2,398738.5,medium,,
2025-06-29,video,The Era of Peace is Over - Ex-CIA Agent,https://www.youtube.com/watch?v=8PogZt-cC7o,39117,984,228,Ex-CIA Agent,,,,,free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics|crime_and_policing,right,unknown,unknown,unclassified,0.0,0.5423,0.7351,0.60014,1,39117.0,low,,
2025-07-02,video,Why We’re Fatter Than Ever - Mike Israetel,https://www.youtube.com/watch?v=vKHsbSy8lfI,521739,13827,3356,Mike Israetel,,,,,covid_and_pandemic|free_speech_and_censorship,right,unknown,unknown,unclassified,0.0,0.0,0.6486,0.1945799999999999,2,271302.0,medium,,
2025-07-02,short,“It’s not the food system. It’s YOU.” — Dr. Mike Israetel,https://www.youtube.com/watch?v=dWIOGkeRO0c,35273,899,76,Dr. Mike Israetel,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,35273.0,low,,
2025-07-06,video,The Truth about the Migrant Crisis - Patrick Christys,https://www.youtube.com/watch?v=n_fhx4FP77Y,906116,22384,6282,Patrick Christys,Right-wing commentator,right,3.0,,immigration_and_borders|islam_and_extremism|uk_politics|crime_and_policing,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,5.5,-0.4215,0.9523,-0.0093599999999999,3,257148.0,medium,Senior/Established,
2025-07-06,short,We're becoming a joke country - Patrick Christys,https://www.youtube.com/watch?v=7hrNiMsQd5I,29172,953,42,Patrick Christys,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,1.0,0.296,0.0,0.296,3,257148.0,medium,Senior/Established,
2025-07-06,short,Konstantin on POLITICAL CORRECTNESS,https://www.youtube.com/watch?v=7k3iCE9JtAY,437180,16905,498,Konstantin,,,,,woke_and_cancel_culture,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.0,0.0,0.0,0.0,2,326310.0,medium,,
2025-07-07,video,Most people don’t give a sh*t. They just like tasty things - Mike Israetel,https://www.youtube.com/watch?v=SEg555xEKxY,20865,393,24,Mike Israetel,,,,,,unknown,unknown,unknown,unclassified,0.0,0.3612,0.0,0.3612,2,271302.0,medium,,
2025-07-08,video,"""It's Not Genocide - It's What Hamas Want!"" - Combat Veteran Nick Freitas",https://www.youtube.com/watch?v=_j3NvlN6c3w,236940,10446,2082,Combat Veteran Nick Freitas,Pro-Israel,right,3.0,,israel_and_middle_east,contested,right_framing,unknown,right_affiliated_unknown,3.0,-0.4003,-0.34,-0.3822099999999999,1,236940.0,medium,Senior/Established,
2025-07-08,short,Nick Freitas on Hamas' Strategy,https://www.youtube.com/watch?v=ijV_29LMNmc,878358,23780,1000,Nick Freitas,Pro-Israel,right,3.0,,israel_and_middle_east,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,5,878358.0,high,Senior/Established,
2025-07-09,short,"""The system is broken."" – Dr. Lawrence Newport",https://www.youtube.com/watch?v=eEWl3_Yo_M0,27092,1093,47,Dr. Lawrence Newport,,,,,,unknown,unknown,unknown,unclassified,1.0,0.0,0.0,0.0,1,27092.0,low,,
2025-07-09,video,I Proved The Police Don't Investigate Crime - Dr Lawrence Newport,https://www.youtube.com/watch?v=c-oXUN2INJc,294226,8342,2967,Dr Lawrence Newport,,,,,free_speech_and_censorship|crime_and_policing,right,sympathetic_to_right,unknown,right_topic_sympathetic,2.0,0.431,0.6588,0.49934,1,294226.0,medium,,
2025-07-09,video,“How have we allowed this situation to happen?” – Patrick Christys,https://www.youtube.com/watch?v=T6PiOdiUM5U,257148,9657,587,Patrick Christys,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,3,257148.0,medium,Senior/Established,
2025-07-14,short,"""They made crime legal."" – Jared Klickstein",https://www.youtube.com/watch?v=ISqWlqAV2Go,17592,443,10,Jared Klickstein,,,,,crime_and_policing,unknown,unknown,unknown,unclassified,2.0,-0.5423,0.0,-0.5423,1,17592.0,low,,
2025-07-16,video,Our Honest Opinion on Israel - Konstantin Kisin and Francis Foster,https://www.youtube.com/watch?v=pIlA7QGofFE,412660,13221,5269,Our Honest Opinion,,,,,israel_and_middle_east,contested,unknown,endorsing,unclassified,0.0,0.5106,0.9441,0.6406499999999999,1,412660.0,medium,,
2025-07-17,video,5 Things We Need To Do To Save The UK economy - Daniel Priestley,https://www.youtube.com/watch?v=rB4oZ8bfqUY,51975,1315,339,Daniel Priestley,,,,,economy_and_cost_of_living,contested,unknown,unknown,unclassified,0.0,0.4939,0.4939,0.4939,4,56618.0,low,,
2025-07-20,video,Are We Headed for Civil War? - David Betz,https://www.youtube.com/watch?v=3h49O0AGxx0,873107,21479,7308,David Betz,,,,,free_speech_and_censorship|uk_politics,right,sympathetic_to_right,unknown,right_topic_sympathetic,1.0,-0.5994,0.9531,-0.13365,2,446423.5,medium,,
2025-07-20,short,“All it needs is a spark.” - David Betz,https://www.youtube.com/watch?v=m7or4D2Fr4Y,19740,631,39,David Betz,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,2,446423.5,medium,,
2025-07-21,video,Is BRITAIN on the brink of CIVIL WAR?,https://www.youtube.com/watch?v=ACD84IPD6vw,156533,4813,445,Is BRITAIN,,,,,uk_politics,contested,right_framing,unknown,contested_right_framing,3.0,-0.6841,0.0,-0.6841,1,156533.0,medium,,
2025-07-23,video,Is the Truth About Epstein Being Covered Up? - Mike Benz,https://www.youtube.com/watch?v=wlwp6AS1Hp0,221180,4593,1386,Mike Benz,Deep state,right,3.0,conspiratorial,israel_and_middle_east|trump_and_us_politics|uk_politics,contested,right_framing,endorsing,right_affiliated_endorsing,1.5,0.3182,0.9894,0.5195599999999999,2,362866.0,medium,Senior/Established,
2025-07-23,short,42% of UK Young Adults Still Live with Their Parents,https://www.youtube.com/watch?v=PiMo1dVHnbE,75918,1576,180,Their Parents,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,75918.0,low,,
2025-07-31,short,"""It needs to end."" - Andrew Fox",https://www.youtube.com/watch?v=6d9jq0vBPxk,71361,2744,265,Andrew Fox,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,71361.0,low,,
2025-08-03,short,“Israel has gone too far.” – Piers Morgan,https://www.youtube.com/watch?v=ITlw5NAeihk,31761,621,319,Piers Morgan,,,,,israel_and_middle_east,contested,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,7,173468.0,medium,,
2025-08-04,short,Piers Morgan on his controversial interview with Natasha Hausdorff,https://www.youtube.com/watch?v=6YqBvIzvSzU,429764,6549,1289,Piers Morgan,,,,,,unknown,unknown,challenging,unclassified,0.0,-0.2023,0.0,-0.2023,7,173468.0,medium,,
2025-08-06,short,"""It’s going to get worse."" – Lord Toby Young",https://www.youtube.com/watch?v=teASqdLIInQ,39600,1671,110,Lord Toby Young,,,,,,unknown,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,39600.0,low,,
2025-08-10,video,An Honest Conversation With Tommy Robinson,https://www.youtube.com/watch?v=uZcrnX5VcYs,2255205,83181,23326,Tommy Robinson,Far-right activist,right,3.0,,immigration_and_borders|free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics|culture_war_general|crime_and_policing,right,sympathetic_to_right,endorsing,right_affiliated_endorsing,4.0,0.5106,0.9601,0.64545,4,846977.0,high,Senior/Established,
2025-08-11,video,"""I wasn’t predicting the future, I was simply speaking about my hometown."" — Tommy Robinson",https://www.youtube.com/watch?v=J45W6YqJyUk,463179,21468,1482,Tommy Robinson,Far-right activist,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,846977.0,high,Senior/Established,
2025-08-12,video,"“Try to talk about Islam, and you’ll receive death threats.” - Tommy Robinson",https://www.youtube.com/watch?v=3L4hXIRzlfA,1230775,55365,5657,Tommy Robinson,Far-right activist,right,3.0,,islam_and_extremism,right,unknown,unknown,right_affiliated_unknown,0.0,-0.5994,0.0,-0.5994,4,846977.0,high,Senior/Established,
2025-08-12,video,"""They openly call for jihad."" - Tommy Robinson",https://www.youtube.com/watch?v=iiM-NRwNLg8,313396,13852,765,Tommy Robinson,Far-right activist,right,3.0,,islam_and_extremism,right,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,846977.0,high,Senior/Established,
2025-08-13,video,“I don’t care about anything but saving the country.” - Ann Coulter,https://www.youtube.com/watch?v=rqhYYxqMcPI,125898,2626,519,Ann Coulter,Right-wing commentator,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.2732,0.0,0.2732,3,125898.0,low,Senior/Established,
2025-08-13,video,Trump is the Most Corrupt President in History - Ann Coulter,https://www.youtube.com/watch?v=cl6yHsfMNQw,807223,19351,12531,Ann Coulter,Right-wing commentator,right,3.0,,immigration_and_borders|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics,right,unknown,challenging,right_affiliated_challenging,0.0,0.0,0.9231,0.27693,3,125898.0,low,Senior/Established,
2025-08-15,short,"""Trump would say this..."" - Ann Coulter",https://www.youtube.com/watch?v=Pp5v19w9O08,99166,1179,162,Ann Coulter,Right-wing commentator,right,3.0,,trump_and_us_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,3,125898.0,low,Senior/Established,
2025-08-17,video,War Expert Debunks Gaza Lies - John Spencer,https://www.youtube.com/watch?v=3liXH3ekmsI,706301,25384,7972,John Spencer,Pro-Israel,right,3.0,,islam_and_extremism|israel_and_middle_east|russia_ukraine_geopolitics,right,sympathetic_to_right,unknown,right_affiliated_unknown,1.0,-0.7717,0.9817,-0.2456799999999999,4,27521.0,low,Senior/Established,
2025-08-17,short,“I’m fine if people are anti-war; I’m not fine if people are anti-fact.” – John Spencer,https://www.youtube.com/watch?v=LjG5rY3ELdE,26438,1502,113,John Spencer,Pro-Israel,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,0.3818,0.0,0.3818,4,27521.0,low,Senior/Established,
2025-08-18,short,“You deal with the radicalisation of the population after you've achieved victory.” - John Spencer,https://www.youtube.com/watch?v=f4arZ6DuwyA,20559,764,74,John Spencer,Pro-Israel,right,3.0,,islam_and_extremism|uk_politics,right,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,4,27521.0,low,Senior/Established,
2025-08-19,video,Our Conversation With Israeli Prime Minister Benjamin Netanyahu,https://www.youtube.com/watch?v=LkMYqKEs0Gg,81354,4098,451,Israeli Prime Minister Benjamin Netanyahu,,,,,israel_and_middle_east,contested,unknown,unknown,unclassified,0.0,0.0,0.0,0.0,1,81354.0,low,,
2025-08-20,video,How Algorithms Broadcast Conflict - John Spencer,https://www.youtube.com/watch?v=1y535SZ1Dc8,28604,872,35,John Spencer,Pro-Israel,right,3.0,,,unknown,unknown,unknown,right_affiliated_unknown,0.0,-0.3182,0.0,-0.3182,4,27521.0,low,Senior/Established,
2025-08-21,video,"""Ask Keir Starmer This..."" - Benjamin Netanyahu",https://www.youtube.com/watch?v=SMimjtv7elM,112565,5913,743,Benjamin Netanyahu,Israeli PM,right,5.0,,uk_politics,contested,unknown,unknown,right_affiliated_unknown,0.0,0.0,0.0,0.0,1,112565.0,low,Leader/Major,
