published_date,title,url,topics,n_topics,framing_score,tags_framing_score,guest_signal,identity_signal,guest_name_detected,guest_style,combined_score,combined_label,signal_sources,confidence,label_stage4b,label_stage5,label_stage6,cumulative_bias_score,score_lexicon,score_tags,score_guest_talkingpoints,score_guest_identity,combined_label_with_manual,manual_override_applied,manual_override_note
2025-10-21,It's Hard To See How A Ceasefire Will Hold While Hamas Is In Power.,https://www.youtube.com/watch?v=H2OQQZEog6U,israel_and_middle_east,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-22,We’re Back In The US 🇺🇸,https://www.youtube.com/watch?v=RRdUxmMn8E8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-22,The Decline of Christianity In The West,https://www.youtube.com/watch?v=HivrYf7NfhM,,0,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2025-10-22,Why Policing Is Broken - Jay Darkmoore,https://www.youtube.com/watch?v=zjbTll5nvp0,woke_and_cancel_culture|crime_and_policing,2,1.0,0.0,0.0,0.0,Jay Darkmoore,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-22,The Bias In UK Policing Is Becoming Impossible To Ignore,https://www.youtube.com/watch?v=lOACniJNcKE,crime_and_policing,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-23,Discussing How Social Media Makes Us Hate Each Other With Joe Rogan,https://www.youtube.com/watch?v=5a0-wjbjnJo,,0,0.0,0.0,1.0,1.0,Joe Rogan,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-10-23,Why Policing Is Broken,https://www.youtube.com/watch?v=xJEzOyWmCTs,crime_and_policing,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-24,Dinesh D'Souza Calls Out Tucker and Candace Owens,https://www.youtube.com/watch?v=qQS4FKH3hDA,woke_and_cancel_culture|israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics,4,1.0,1.0,0.0,0.0,,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2025-10-24,"“Half the calls we get aren’t crime, they’re mental health crises.” - Jay Darkmoore",https://www.youtube.com/watch?v=O6NWk7gYh5I,crime_and_policing,1,0.0,0.0,0.0,0.0,Jay Darkmoore,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-24,Is Diversity More Important Than Stopping A Terrorist?,https://www.youtube.com/watch?v=Zq3C9xMIFQ4,woke_and_cancel_culture|islam_and_extremism,2,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-26,Why MAGA Is At War With Itself - Dinesh D'Souza,https://www.youtube.com/watch?v=HCVv5cJ9k9A,free_speech_and_censorship|israel_and_middle_east|trump_and_us_politics|economy_and_cost_of_living|culture_war_general,5,0.5,0.5,1.0,1.0,Dinesh D'Souza,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2025-10-26,A Mindset We Can’t Understand,https://www.youtube.com/watch?v=VqYX0E2aY54,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-27,Why Have So Many Americans Become Conspiratorial?,https://www.youtube.com/watch?v=8Le9nG653Gs,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-28,Careful What You Click On - Konstantin Kisin,https://www.youtube.com/watch?v=QYLt4uuBpbk,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-28,Dinesh D’Souza Exposes Tucker & Candace’s Shtick,https://www.youtube.com/watch?v=NMjP9qlZ_3U,,0,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-29,"Officer Tatum on Charlie Kirk, Tucker Carlson, Candace Owens, George Floyd and Israel",https://www.youtube.com/watch?v=hwN4succtw4,free_speech_and_censorship|israel_and_middle_east|trump_and_us_politics|uk_politics|crime_and_policing,5,0.0,0.0,1.0,1.0,Officer Tatum,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-10-29,The Left’s Dangerous Philosophy,https://www.youtube.com/watch?v=21SXv7e30Z8,culture_war_general,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-30,"“They don’t operate in reality. They operate off emotions."" - Brandon Tatum",https://www.youtube.com/watch?v=dyQVZVtKWe8,,0,0.0,0.0,1.0,1.0,Brandon Tatum,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-10-30,What Would Happen If You Defunded the Police?,https://www.youtube.com/watch?v=N5D18G93fOg,crime_and_policing,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-10-31,Brandon Tatum Calls Out Majorie Taylor Greene,https://www.youtube.com/watch?v=IcTqFMdmmXA,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-10-31,They're Destroying Charlie Kirk's Legacy,https://www.youtube.com/watch?v=uuiyZPx3SgI,,0,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-11-02,The Next Mayor of New York? - Olivia Reingold,https://www.youtube.com/watch?v=8Iz3z0Jgib8,free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|economy_and_cost_of_living|culture_war_general,6,1.5,1.5,0.0,0.0,Olivia Reingold,,1.5,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.5,0.0,1.5,0.0,0.0,right-leaning,False,
2025-11-02,Who is Zohran Mamdani?,https://www.youtube.com/watch?v=na4p3LpVWKw,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-04,“America does whatever America wants to do.”,https://www.youtube.com/watch?v=MSm5Asc13vY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-04,"I Read All 16,000 of Zohran Mamdani’s Tweets. Here’s What I Learned.",https://www.youtube.com/watch?v=Lo3yIGAIgOE,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-05,Zohran Mamdani and The Truth About Democratic Socialism - Kaizen Asiedu,https://www.youtube.com/watch?v=bNByqHg9awM,woke_and_cancel_culture|islam_and_extremism|trump_and_us_politics|economy_and_cost_of_living|culture_war_general|crime_and_policing,6,3.5,2.5,0.0,0.0,Kaizen Asiedu,,3.5,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,3.5,1.0,2.5,0.0,0.0,right-leaning,False,
2025-11-06,What is Happening on the Right. And Why - Konstantin Kisin,https://www.youtube.com/watch?v=Tf_Ww2XdllI,woke_and_cancel_culture|trump_and_us_politics|uk_politics|culture_war_general,4,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2025-11-06,Is Mamdani the left’s answer to Trump?,https://www.youtube.com/watch?v=NBYjWVWD7ZQ,trump_and_us_politics|culture_war_general,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-06,Evil Isn't Unique To Any Group. It’s A Collective Human Inheritance.,https://www.youtube.com/watch?v=N7ufKdZjB-M,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-09,"Ben Shapiro on Tucker Carlson, Nick Fuentes and Zohran Mamdani",https://www.youtube.com/watch?v=-v01asSN2gU,immigration_and_borders|islam_and_extremism|israel_and_middle_east|trump_and_us_politics|uk_politics|economy_and_cost_of_living|culture_war_general|crime_and_policing,8,2.0,2.0,1.0,1.0,Ben Shapiro,,3.0,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,4.0,0.0,2.0,1.0,1.0,right-leaning,False,
2025-11-11,Stop Turning Disagreements Into Moral Crusades - Kaizen Asiedu,https://www.youtube.com/watch?v=e1EetSSQ3o4,,0,0.0,0.0,0.0,0.0,Kaizen Asiedu,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-12,Ben Shapiro on Affordability,https://www.youtube.com/watch?v=x_j04NllZIk,,0,0.0,0.0,1.0,1.0,Ben Shapiro,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-12,"Dave Smith VS Triggernometry: War, Nick Fuentes, Tucker Carlson and the American Empire",https://www.youtube.com/watch?v=Phg_NnK9cjQ,free_speech_and_censorship|islam_and_extremism|israel_and_middle_east|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living|crime_and_policing,7,0.0,0.0,1.0,1.0,Dave Smith VS Triggernometry,resentment,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-13,Who Is Responsible For The Suffering In Gaza?,https://www.youtube.com/watch?v=etk-TIryzTo,israel_and_middle_east,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-11-13,Why Nuance Doesn’t Go Viral - Ben Shapiro,https://www.youtube.com/watch?v=tZk9hHXBOtk,,0,0.0,0.0,1.0,1.0,Ben Shapiro,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-14,Should A Country At War Ever Help Its Enemy?,https://www.youtube.com/watch?v=OjZGxA2rBpY,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-15,"Dana White: UFC, Success and Why You Should NEVER Listen To Your Critics",https://www.youtube.com/watch?v=OwStcd96sUQ,free_speech_and_censorship|trump_and_us_politics,2,0.0,0.0,1.0,1.0,Dana White,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-17,"Our Thoughts On Interviewing Dave Smith, Hasan Piker, Sam Harris and Ben Shapiro",https://www.youtube.com/watch?v=W40YdlVsBlM,free_speech_and_censorship|israel_and_middle_east|culture_war_general,3,0.5,0.5,0.0,0.0,,,0.5,right-leaning,tags,low,right-leaning,right-leaning,right-leaning,0.5,0.0,0.5,0.0,0.0,right-leaning,False,
2025-11-17,“Fighting is in our DNA.” - Dana White,https://www.youtube.com/watch?v=TWDKl6n8fAo,,0,0.0,0.0,1.0,1.0,Dana White,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-18,This Is What Makes Them Fighters - Dana White,https://www.youtube.com/watch?v=pv-JvV6JAdU,,0,0.0,0.0,1.0,1.0,Dana White,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-18,Ben Shapiro on Nick Fuentes and Criticism vs Cancellation,https://www.youtube.com/watch?v=5OvJx4mqTv0,,0,0.0,0.0,1.0,1.0,Ben Shapiro,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-19,"Sam Harris on Hunter Biden Controversy, Trump Corruption and the Problem with Podcasts",https://www.youtube.com/watch?v=mBEu3Om1u4M,covid_and_pandemic|immigration_and_borders|free_speech_and_censorship|israel_and_middle_east|trump_and_us_politics,5,2.5,2.5,0.0,0.0,Sam Harris,heterodox,2.5,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,2.5,0.0,2.5,0.0,0.0,right-leaning,False,
2025-11-19,“You have the ultimate responsibility as the gatekeeper of your own mind.”,https://www.youtube.com/watch?v=XuckaXyXqL4,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-20,Watch This for Thanksgiving!,https://www.youtube.com/watch?v=Bkwuv8hbsuw,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-20,The Vision That Built the UFC Empire - Dana White,https://www.youtube.com/watch?v=ylUxoQeuN7g,,0,0.0,0.0,1.0,1.0,Dana White,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-11-21,"Sam Harris on Hunter Biden Controversy, Trump Corruption and the Problem with Podcasts",https://www.youtube.com/watch?v=PYIlygGcyoc,trump_and_us_politics,1,0.0,0.0,0.0,0.0,Sam Harris,heterodox,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-22,“Islam plus jihadism is going to prove totally unworkable for open societies everywhere.”,https://www.youtube.com/watch?v=VA0UAnf0Lrs,islam_and_extremism,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2025-11-23,I’ve Got No Problem With Communism - Hasan Piker,https://www.youtube.com/watch?v=fFbZX9LeTzI,woke_and_cancel_culture|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|culture_war_general,5,2.0,1.0,0.0,-1.0,Hasan Piker,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,1.0,1.0,1.0,0.0,-1.0,right-leaning,False,
2025-11-23,Communism in America?,https://www.youtube.com/watch?v=I6XPIPfm3QI,culture_war_general,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-11-24,Hasan Piker and Konstantin discuss immigration and public attitudes in the UK.,https://www.youtube.com/watch?v=0A4WZf0AXpE,immigration_and_borders,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-25,"""They're Putting 600 Illegal Migrants in Our Town"" - LIVE Interviews with Konstantin Kisin",https://www.youtube.com/watch?v=aZNlfC2-bnY,immigration_and_borders,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-11-25,Hasan Piker on Socialism and China,https://www.youtube.com/watch?v=_tfPq7nIHe4,russia_ukraine_geopolitics|economy_and_cost_of_living,2,0.0,0.0,0.0,-1.0,Hasan Piker,,0.0,unknown,,none,left-leaning,unknown,unknown,-1.0,0.0,0.0,0.0,-1.0,unknown,False,
2025-11-26,Why I Exposed Anti-Trump Bias At The BBC,https://www.youtube.com/watch?v=CSXjv81-XPc,trans_and_gender|woke_and_cancel_culture|immigration_and_borders|israel_and_middle_east|trump_and_us_politics|uk_politics,6,4.0,2.0,0.0,0.0,,,4.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,4.0,2.0,2.0,0.0,0.0,right-leaning,False,
2025-11-26,"“We are all scared."" LIVE Interviews from Crowborough Protests",https://www.youtube.com/watch?v=ft4CcvIAY7E,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-27,Every Time Konstantin Kisin Went BEAST MODE,https://www.youtube.com/watch?v=wHmyz-GToEY,,0,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-11-27,“Now I don’t even want to leave the house.”- LIVE Interviews from Crowborough Protests,https://www.youtube.com/watch?v=Ob8WoA23G84,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-11-28,I Exposed The BBC's Anti-Trump Bias,https://www.youtube.com/watch?v=PpihvIizmFI,trump_and_us_politics,1,1.0,0.0,0.0,0.0,,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-11-28,Why I Exposed Anti-Trump Bias At The BBC,https://www.youtube.com/watch?v=tCU3sO5Ucwk,trump_and_us_politics,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2025-11-30,Graham Linehan: Arrested for Trans Tweets,https://www.youtube.com/watch?v=9BMdCpttzd0,trans_and_gender|immigration_and_borders|free_speech_and_censorship|trump_and_us_politics|uk_politics|crime_and_policing,6,1.5,1.5,1.0,1.0,Graham Linehan,,2.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,3.5,0.0,1.5,1.0,1.0,right-leaning,False,
2025-12-01,Nobody Voted For This.,https://www.youtube.com/watch?v=xL65Q5xLZ98,,0,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2025-12-01,I Overheard This at the BBC…,https://www.youtube.com/watch?v=otvv_4-EPdA,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-02,Trans Terminology Explained - Graham Linehan,https://www.youtube.com/watch?v=Yz3zi4o0F0Y,,0,0.0,0.0,1.0,1.0,Graham Linehan,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-03,The Masculinity Crisis and How To Solve It - Nick Freitas,https://www.youtube.com/watch?v=ukZfFNuflvc,trump_and_us_politics|culture_war_general,2,0.0,0.0,1.0,1.0,Nick Freitas,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-03,"""The enemy is the super rich.”",https://www.youtube.com/watch?v=OKYBruT1NM4,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-03,Why the Father Ted Musical Never Happened,https://www.youtube.com/watch?v=Vu7qk_0BQeA,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-04,How To Protect Your Kids,https://www.youtube.com/watch?v=Qu6fxyegVb0,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-07,"Adam Carolla Unfiltered on Immigration, Activism and Women",https://www.youtube.com/watch?v=wRppOssMgpw,immigration_and_borders|free_speech_and_censorship|trump_and_us_politics|uk_politics|culture_war_general,5,0.0,0.0,1.0,1.0,Adam Carolla Unfiltered,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-07,The Masculinity Crisis and How To Solve It,https://www.youtube.com/watch?v=xD4_NK63J4c,culture_war_general,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-08,Policing in the UK - Francis Foster,https://www.youtube.com/watch?v=i1s1PCJDdfI,crime_and_policing,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-08,Do We Need to Censor Hate Speech?,https://www.youtube.com/watch?v=hkogDXqDLCc,free_speech_and_censorship,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-09,“War Sucks… But That Sucks Worse.” - Nick Freitas,https://www.youtube.com/watch?v=GV2-y3WFL9I,,0,0.0,0.0,1.0,1.0,Nick Freitas,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-09,Adam Carolla on California,https://www.youtube.com/watch?v=3zqnj_z8z5E,,0,0.0,0.0,1.0,1.0,Adam Carolla,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-10,A Revolution is Coming! - Jimmy Carr,https://www.youtube.com/watch?v=mWDCZIvLrS4,covid_and_pandemic|free_speech_and_censorship|trump_and_us_politics|uk_politics|russia_ukraine_geopolitics|economy_and_cost_of_living|culture_war_general,7,0.5,0.5,1.0,1.0,Jimmy Carr,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
2025-12-10,“I’d rather be accurate than be liked.” - Adam Carolla,https://www.youtube.com/watch?v=WHsF1X2NdoY,,0,0.0,0.0,1.0,1.0,Adam Carolla,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-11,Jimmy Carr on Why Chris Rock's The GOAT,https://www.youtube.com/watch?v=V9p0RjuJr0s,,0,0.0,0.0,1.0,1.0,Jimmy Carr,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-11,"“It feels like the elites are falling and being replaced."" - Jimmy Carr",https://www.youtube.com/watch?v=NP2CSLkEi6E,,0,1.0,0.0,1.0,1.0,Jimmy Carr,,2.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,3.0,1.0,0.0,1.0,1.0,right-leaning,False,
2025-12-12,Why Are We Importing Doctors? - Jimmy Carr,https://www.youtube.com/watch?v=Gyzd_0167AM,,0,0.0,0.0,1.0,1.0,Jimmy Carr,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-14,The Real History of Islam with Raymond Ibrahim,https://www.youtube.com/watch?v=Y64jGdPHDmM,islam_and_extremism|uk_politics,2,0.0,0.0,1.0,1.0,Raymond Ibrahim,,1.0,right-leaning,guest,medium,right-leaning,right-leaning,right-leaning,2.0,0.0,0.0,1.0,1.0,right-leaning,False,
2025-12-14,The Real History of Islam,https://www.youtube.com/watch?v=92Idv-kDdvE,islam_and_extremism|uk_politics,2,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-17,AI CEO: People Have No Idea What’s Coming! - Eoghan McCabe,https://www.youtube.com/watch?v=-dk5r3fxg-g,trump_and_us_politics|russia_ukraine_geopolitics|economy_and_cost_of_living,3,1.0,0.0,0.0,0.0,Eoghan McCabe,,1.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,1.0,1.0,0.0,0.0,0.0,right-leaning,False,
2025-12-17,Radical Islam's Rationale - Raymond Ibrahim,https://www.youtube.com/watch?v=YE_XHvolZPo,islam_and_extremism,1,2.0,0.0,1.0,1.0,Raymond Ibrahim,,3.0,right-leaning,lexicon|guest,high,right-leaning,right-leaning,right-leaning,4.0,2.0,0.0,1.0,1.0,right-leaning,False,
2025-12-19,Our Thoughts on 2025,https://www.youtube.com/watch?v=vY2YDPSiKD0,immigration_and_borders|israel_and_middle_east|trump_and_us_politics|russia_ukraine_geopolitics|climate_and_environment|economy_and_cost_of_living,6,2.0,1.0,0.0,0.0,,,2.0,right-leaning,lexicon|tags,high,right-leaning,right-leaning,right-leaning,2.0,1.0,1.0,0.0,0.0,right-leaning,False,
2025-12-21,"Meghan Markle, Brigitte Macron, Piers Morgan and Feminism - Christina P",https://www.youtube.com/watch?v=Cl6YAv4oU2E,trans_and_gender|woke_and_cancel_culture|free_speech_and_censorship|islam_and_extremism|uk_politics|economy_and_cost_of_living|culture_war_general,7,1.0,1.0,0.0,0.0,,,1.0,right-leaning,tags,medium,right-leaning,right-leaning,right-leaning,1.0,0.0,1.0,0.0,0.0,right-leaning,False,
2025-12-21,AI CEO: People Have No Idea What’s Coming! - Eoghan McCabe,https://www.youtube.com/watch?v=F6K60Q1dyik,,0,0.0,0.0,0.0,0.0,Eoghan McCabe,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-21,"Meghan Markle, Brigitte Macron, Piers Morgan and Feminism - Christina P",https://www.youtube.com/watch?v=xoz33lyHDn4,culture_war_general,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-23,Why CRAZY Ideas Are Coming Back,https://www.youtube.com/watch?v=vYKKpHf6Tz8,,0,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-23,2025: The Year of the Retard,https://www.youtube.com/watch?v=cxBOAXPlp_A,uk_politics,1,0.0,0.0,0.0,0.0,,,0.0,unknown,,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,unknown,False,
2025-12-23,Wokeness Breeds Victimhood,https://www.youtube.com/watch?v=mGyRSQ1u59M,woke_and_cancel_culture,1,2.0,0.0,0.0,0.0,,,2.0,right-leaning,lexicon,medium,right-leaning,right-leaning,right-leaning,2.0,2.0,0.0,0.0,0.0,right-leaning,False,
2025-12-24,Venezuela: What's Happening and Why With Daniel Di Martino,https://www.youtube.com/watch?v=1swPGLfi2_8,trump_and_us_politics|economy_and_cost_of_living|culture_war_general,3,0.5,0.5,1.0,1.0,Daniel Di Martino,,1.5,right-leaning,tags|guest,high,right-leaning,right-leaning,right-leaning,2.5,0.0,0.5,1.0,1.0,right-leaning,False,
